filename,speaker,noun,noise,duration (milliseconds),overlay_position
fa2-01_3-70962-C-4_подбородок_frog_a.wav,fa2,подбородок,frog,590,171
fa2-01_3-70962-C-4_подбородок_frog_b.wav,fa2,подбородок,frog,590,320
fa2-01_3-71964-A-4_подбородок_frog_a.wav,fa2,подбородок,frog,590,230
fa2-01_3-71964-A-4_подбородок_frog_b.wav,fa2,подбородок,frog,590,189
fa2-01_3-71964-B-4_подбородок_frog_a.wav,fa2,подбородок,frog,590,309
fa2-01_3-71964-B-4_подбородок_frog_b.wav,fa2,подбородок,frog,590,240
fa2-01_3-71964-C-4_подбородок_frog_a.wav,fa2,подбородок,frog,590,288
fa2-01_3-71964-C-4_подбородок_frog_b.wav,fa2,подбородок,frog,590,199
fa2-01_3-83527-A-4_подбородок_frog_a.wav,fa2,подбородок,frog,590,231
fa2-01_3-83527-A-4_подбородок_frog_b.wav,fa2,подбородок,frog,590,272
fa2-01_3-87936-A-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,93
fa2-01_3-87936-A-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,119
fa2-01_3-87936-B-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,65
fa2-01_3-87936-B-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,66
fa2-01_3-92637-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,70
fa2-01_3-92637-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,291
fa2-01_3-93010-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,30
fa2-01_3-93010-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,210
fa2-01_3-94342-A-25_подбородок_footsteps_a.wav,fa2,подбородок,footsteps,590,228
fa2-01_3-94342-A-25_подбородок_footsteps_b.wav,fa2,подбородок,footsteps,590,289
fa2-01_3-94343-A-25_подбородок_footsteps_a.wav,fa2,подбородок,footsteps,590,71
fa2-01_3-94343-A-25_подбородок_footsteps_b.wav,fa2,подбородок,footsteps,590,157
fa2-01_3-94344-A-25_подбородок_footsteps_a.wav,fa2,подбородок,footsteps,590,129
fa2-01_3-94344-A-25_подбородок_footsteps_b.wav,fa2,подбородок,footsteps,590,211
fa2-01_3-94355-A-33_подбородок_door-wood-creaks_a.wav,fa2,подбородок,door-wood-creaks,590,144
fa2-01_3-94355-A-33_подбородок_door-wood-creaks_b.wav,fa2,подбородок,door-wood-creaks,590,15
fa2-01_3-95694-A-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,231
fa2-01_3-95694-A-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,162
fa2-01_3-95695-A-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,205
fa2-01_3-95695-A-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,66
fa2-01_3-95695-B-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,10
fa2-01_3-95695-B-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,317
fa2-01_3-95697-A-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,25
fa2-01_3-95697-A-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,98
fa2-01_3-95698-A-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,307
fa2-01_3-95698-A-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,229
fa2-01_3-96606-A-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,54
fa2-01_3-96606-A-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,55
fa2-01_3-96606-B-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,320
fa2-01_3-96606-B-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,149
fa2-01_3-97909-A-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,332
fa2-01_3-97909-A-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,260
fa2-01_3-97909-B-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,225
fa2-01_3-97909-B-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,304
fa2-01_3-98193-A-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,89
fa2-01_3-98193-A-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,132
fa2-01_3-98771-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,151
fa2-01_3-98771-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,154
fa2-01_3-98869-A-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,331
fa2-01_3-98869-A-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,151
fa2-01_4-102844-A-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,205
fa2-01_4-102844-A-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,98
fa2-01_4-102844-B-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,146
fa2-01_4-102844-B-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,92
fa2-01_4-102844-C-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,1
fa2-01_4-102844-C-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,64
fa2-01_4-102871-A-42_подбородок_siren_a.wav,fa2,подбородок,siren,590,47
fa2-01_4-102871-A-42_подбородок_siren_b.wav,fa2,подбородок,siren,590,174
fa2-01_4-107117-A-33_подбородок_door-wood-creaks_a.wav,fa2,подбородок,door-wood-creaks,590,296
fa2-01_4-107117-A-33_подбородок_door-wood-creaks_b.wav,fa2,подбородок,door-wood-creaks,590,113
fa2-01_4-107120-A-33_подбородок_door-wood-creaks_a.wav,fa2,подбородок,door-wood-creaks,590,16
fa2-01_4-107120-A-33_подбородок_door-wood-creaks_b.wav,fa2,подбородок,door-wood-creaks,590,340
fa2-01_4-107122-A-33_подбородок_door-wood-creaks_a.wav,fa2,подбородок,door-wood-creaks,590,284
fa2-01_4-107122-A-33_подбородок_door-wood-creaks_b.wav,fa2,подбородок,door-wood-creaks,590,231
fa2-01_4-108352-A-33_подбородок_door-wood-creaks_a.wav,fa2,подбородок,door-wood-creaks,590,196
fa2-01_4-108352-A-33_подбородок_door-wood-creaks_b.wav,fa2,подбородок,door-wood-creaks,590,116
fa2-01_4-111671-A-42_подбородок_siren_a.wav,fa2,подбородок,siren,590,121
fa2-01_4-111671-A-42_подбородок_siren_b.wav,fa2,подбородок,siren,590,270
fa2-01_4-111671-B-42_подбородок_siren_a.wav,fa2,подбородок,siren,590,23
fa2-01_4-111671-B-42_подбородок_siren_b.wav,fa2,подбородок,siren,590,104
fa2-01_4-117627-A-25_подбородок_footsteps_a.wav,fa2,подбородок,footsteps,590,293
fa2-01_4-117627-A-25_подбородок_footsteps_b.wav,fa2,подбородок,footsteps,590,87
fa2-01_4-117630-A-25_подбородок_footsteps_a.wav,fa2,подбородок,footsteps,590,37
fa2-01_4-117630-A-25_подбородок_footsteps_b.wav,fa2,подбородок,footsteps,590,110
fa2-01_4-119647-A-48_подбородок_fireworks_a.wav,fa2,подбородок,fireworks,590,90
fa2-01_4-119647-A-48_подбородок_fireworks_b.wav,fa2,подбородок,fireworks,590,338
fa2-01_4-119647-B-48_подбородок_fireworks_a.wav,fa2,подбородок,fireworks,590,177
fa2-01_4-119647-B-48_подбородок_fireworks_b.wav,fa2,подбородок,fireworks,590,313
fa2-01_4-119647-C-48_подбородок_fireworks_a.wav,fa2,подбородок,fireworks,590,354
fa2-01_4-119647-C-48_подбородок_fireworks_b.wav,fa2,подбородок,fireworks,590,209
fa2-01_4-119647-D-48_подбородок_fireworks_a.wav,fa2,подбородок,fireworks,590,185
fa2-01_4-119647-D-48_подбородок_fireworks_b.wav,fa2,подбородок,fireworks,590,11
fa2-01_4-119648-A-48_подбородок_fireworks_a.wav,fa2,подбородок,fireworks,590,291
fa2-01_4-119648-A-48_подбородок_fireworks_b.wav,fa2,подбородок,fireworks,590,229
fa2-01_4-119648-B-48_подбородок_fireworks_a.wav,fa2,подбородок,fireworks,590,74
fa2-01_4-119648-B-48_подбородок_fireworks_b.wav,fa2,подбородок,fireworks,590,294
fa2-01_4-119648-C-48_подбородок_fireworks_a.wav,fa2,подбородок,fireworks,590,204
fa2-01_4-119648-C-48_подбородок_fireworks_b.wav,fa2,подбородок,fireworks,590,256
fa2-01_4-119648-D-48_подбородок_fireworks_a.wav,fa2,подбородок,fireworks,590,192
fa2-01_4-119648-D-48_подбородок_fireworks_b.wav,fa2,подбородок,fireworks,590,188
fa2-01_4-119720-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,268
fa2-01_4-119720-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,268
fa2-01_4-120160-A-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,108
fa2-01_4-120160-A-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,95
fa2-01_4-121532-A-42_подбородок_siren_a.wav,fa2,подбородок,siren,590,280
fa2-01_4-121532-A-42_подбородок_siren_b.wav,fa2,подбородок,siren,590,43
fa2-01_4-123680-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,327
fa2-01_4-123680-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,278
fa2-01_4-125070-A-19_подбородок_thunderstorm_a.wav,fa2,подбородок,thunderstorm,590,24
fa2-01_4-125070-A-19_подбородок_thunderstorm_b.wav,fa2,подбородок,thunderstorm,590,204
fa2-01_4-125071-A-19_подбородок_thunderstorm_a.wav,fa2,подбородок,thunderstorm,590,221
fa2-01_4-125071-A-19_подбородок_thunderstorm_b.wav,fa2,подбородок,thunderstorm,590,43
fa2-01_4-125072-A-19_подбородок_thunderstorm_a.wav,fa2,подбородок,thunderstorm,590,50
fa2-01_4-125072-A-19_подбородок_thunderstorm_b.wav,fa2,подбородок,thunderstorm,590,204
fa2-01_4-125072-B-19_подбородок_thunderstorm_a.wav,fa2,подбородок,thunderstorm,590,343
fa2-01_4-125072-B-19_подбородок_thunderstorm_b.wav,fa2,подбородок,thunderstorm,590,352
fa2-01_4-125825-A-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,302
fa2-01_4-125825-A-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,115
fa2-01_4-125825-B-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,224
fa2-01_4-125825-B-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,49
fa2-01_4-125929-A-40_подбородок_helicopter_a.wav,fa2,подбородок,helicopter,590,257
fa2-01_4-125929-A-40_подбородок_helicopter_b.wav,fa2,подбородок,helicopter,590,256
fa2-01_4-126046-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,313
fa2-01_4-126046-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,258
fa2-01_4-126532-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,215
fa2-01_4-126532-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,23
fa2-01_4-128659-A-33_подбородок_door-wood-creaks_a.wav,fa2,подбородок,door-wood-creaks,590,31
fa2-01_4-128659-A-33_подбородок_door-wood-creaks_b.wav,fa2,подбородок,door-wood-creaks,590,213
fa2-01_4-130584-A-4_подбородок_frog_a.wav,fa2,подбородок,frog,590,280
fa2-01_4-130584-A-4_подбородок_frog_b.wav,fa2,подбородок,frog,590,271
fa2-01_4-130891-A-7_подбородок_insects_a.wav,fa2,подбородок,insects,590,210
fa2-01_4-130891-A-7_подбородок_insects_b.wav,fa2,подбородок,insects,590,96
fa2-01_4-132383-A-2_подбородок_pig_a.wav,fa2,подбородок,pig,590,211
fa2-01_4-132383-A-2_подбородок_pig_b.wav,fa2,подбородок,pig,590,5
fa2-01_4-132383-B-2_подбородок_pig_a.wav,fa2,подбородок,pig,590,120
fa2-01_4-132383-B-2_подбородок_pig_b.wav,fa2,подбородок,pig,590,238
fa2-01_4-132803-A-26_подбородок_laughing_a.wav,fa2,подбородок,laughing,590,288
fa2-01_4-132803-A-26_подбородок_laughing_b.wav,fa2,подбородок,laughing,590,182
fa2-01_4-132810-A-26_подбородок_laughing_a.wav,fa2,подбородок,laughing,590,265
fa2-01_4-132810-A-26_подбородок_laughing_b.wav,fa2,подбородок,laughing,590,50
fa2-01_4-132816-A-26_подбородок_laughing_a.wav,fa2,подбородок,laughing,590,217
fa2-01_4-132816-A-26_подбородок_laughing_b.wav,fa2,подбородок,laughing,590,286
fa2-01_4-132839-A-33_подбородок_door-wood-creaks_a.wav,fa2,подбородок,door-wood-creaks,590,192
fa2-01_4-132839-A-33_подбородок_door-wood-creaks_b.wav,fa2,подбородок,door-wood-creaks,590,65
fa2-01_4-133047-A-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,299
fa2-01_4-133047-A-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,244
fa2-01_4-133047-B-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,142
fa2-01_4-133047-B-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,308
fa2-01_4-133047-C-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,340
fa2-01_4-133047-C-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,336
fa2-01_4-133674-A-26_подбородок_laughing_a.wav,fa2,подбородок,laughing,590,190
fa2-01_4-133674-A-26_подбородок_laughing_b.wav,fa2,подбородок,laughing,590,115
fa2-01_4-133895-A-7_подбородок_insects_a.wav,fa2,подбородок,insects,590,178
fa2-01_4-133895-A-7_подбородок_insects_b.wav,fa2,подбородок,insects,590,73
fa2-01_4-135439-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,203
fa2-01_4-135439-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,58
fa2-01_4-136381-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,111
fa2-01_4-136381-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,255
fa2-01_4-138344-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,187
fa2-01_4-138344-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,261
fa2-01_4-140034-A-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,28
fa2-01_4-140034-A-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,263
fa2-01_4-141365-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,303
fa2-01_4-141365-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,302
fa2-01_4-143118-A-7_подбородок_insects_a.wav,fa2,подбородок,insects,590,66
fa2-01_4-143118-A-7_подбородок_insects_b.wav,fa2,подбородок,insects,590,188
fa2-01_4-143118-B-7_подбородок_insects_a.wav,fa2,подбородок,insects,590,2
fa2-01_4-143118-B-7_подбородок_insects_b.wav,fa2,подбородок,insects,590,88
fa2-01_4-144083-A-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,341
fa2-01_4-144083-A-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,228
fa2-01_4-144083-B-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,233
fa2-01_4-144083-B-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,272
fa2-01_4-144083-C-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,163
fa2-01_4-144083-C-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,326
fa2-01_4-144085-A-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,119
fa2-01_4-144085-A-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,313
fa2-01_4-144468-A-27_подбородок_brushing-teeth_a.wav,fa2,подбородок,brushing-teeth,590,121
fa2-01_4-144468-A-27_подбородок_brushing-teeth_b.wav,fa2,подбородок,brushing-teeth,590,159
fa2-01_4-144468-B-27_подбородок_brushing-teeth_a.wav,fa2,подбородок,brushing-teeth,590,281
fa2-01_4-144468-B-27_подбородок_brushing-teeth_b.wav,fa2,подбородок,brushing-teeth,590,183
fa2-01_4-145006-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,119
fa2-01_4-145006-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,31
fa2-01_4-145081-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,183
fa2-01_4-145081-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,246
fa2-01_4-146200-A-36_подбородок_vacuum-cleaner_a.wav,fa2,подбородок,vacuum-cleaner,590,174
fa2-01_4-146200-A-36_подбородок_vacuum-cleaner_b.wav,fa2,подбородок,vacuum-cleaner,590,277
fa2-01_4-147240-A-2_подбородок_pig_a.wav,fa2,подбородок,pig,590,173
fa2-01_4-147240-A-2_подбородок_pig_b.wav,fa2,подбородок,pig,590,354
fa2-01_4-147240-B-2_подбородок_pig_a.wav,fa2,подбородок,pig,590,298
fa2-01_4-147240-B-2_подбородок_pig_b.wav,fa2,подбородок,pig,590,156
fa2-01_4-147657-A-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,124
fa2-01_4-147657-A-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,309
fa2-01_4-147658-A-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,286
fa2-01_4-147658-A-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,76
fa2-01_4-149294-A-41_подбородок_chainsaw_a.wav,fa2,подбородок,chainsaw,590,339
fa2-01_4-149294-A-41_подбородок_chainsaw_b.wav,fa2,подбородок,chainsaw,590,255
fa2-01_4-149294-B-41_подбородок_chainsaw_a.wav,fa2,подбородок,chainsaw,590,203
fa2-01_4-149294-B-41_подбородок_chainsaw_b.wav,fa2,подбородок,chainsaw,590,191
fa2-01_4-149940-A-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,91
fa2-01_4-149940-A-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,301
fa2-01_4-149940-B-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,92
fa2-01_4-149940-B-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,301
fa2-01_4-150364-A-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,84
fa2-01_4-150364-A-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,71
fa2-01_4-150364-B-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,322
fa2-01_4-150364-B-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,344
fa2-01_4-151242-A-37_подбородок_clock-alarm_a.wav,fa2,подбородок,clock-alarm,590,181
fa2-01_4-151242-A-37_подбородок_clock-alarm_b.wav,fa2,подбородок,clock-alarm,590,326
fa2-01_4-152958-A-18_подбородок_toilet-flush_a.wav,fa2,подбородок,toilet-flush,590,152
fa2-01_4-152958-A-18_подбородок_toilet-flush_b.wav,fa2,подбородок,toilet-flush,590,287
fa2-01_4-152995-A-24_подбородок_coughing_a.wav,fa2,подбородок,coughing,590,352
fa2-01_4-152995-A-24_подбородок_coughing_b.wav,fa2,подбородок,coughing,590,60
fa2-01_4-154405-A-27_подбородок_brushing-teeth_a.wav,fa2,подбородок,brushing-teeth,590,233
fa2-01_4-154405-A-27_подбородок_brushing-teeth_b.wav,fa2,подбородок,brushing-teeth,590,25
fa2-01_4-154405-B-27_подбородок_brushing-teeth_a.wav,fa2,подбородок,brushing-teeth,590,44
fa2-01_4-154405-B-27_подбородок_brushing-teeth_b.wav,fa2,подбородок,brushing-teeth,590,113
fa2-01_4-154443-A-24_подбородок_coughing_a.wav,fa2,подбородок,coughing,590,344
fa2-01_4-154443-A-24_подбородок_coughing_b.wav,fa2,подбородок,coughing,590,290
fa2-01_4-154793-A-4_подбородок_frog_a.wav,fa2,подбородок,frog,590,47
fa2-01_4-154793-A-4_подбородок_frog_b.wav,fa2,подбородок,frog,590,108
fa2-01_4-155650-A-24_подбородок_coughing_a.wav,fa2,подбородок,coughing,590,125
fa2-01_4-155650-A-24_подбородок_coughing_b.wav,fa2,подбородок,coughing,590,284
fa2-01_4-155650-B-24_подбородок_coughing_a.wav,fa2,подбородок,coughing,590,316
fa2-01_4-155650-B-24_подбородок_coughing_b.wav,fa2,подбородок,coughing,590,294
fa2-01_4-155670-A-26_подбородок_laughing_a.wav,fa2,подбородок,laughing,590,42
fa2-01_4-155670-A-26_подбородок_laughing_b.wav,fa2,подбородок,laughing,590,249
fa2-01_4-156227-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,159
fa2-01_4-156227-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,34
fa2-01_4-156827-A-46_подбородок_church-bells_a.wav,fa2,подбородок,church-bells,590,272
fa2-01_4-156827-A-46_подбородок_church-bells_b.wav,fa2,подбородок,church-bells,590,186
fa2-01_4-156843-A-21_подбородок_sneezing_a.wav,fa2,подбородок,sneezing,590,175
fa2-01_4-156843-A-21_подбородок_sneezing_b.wav,fa2,подбородок,sneezing,590,180
fa2-01_4-156844-A-21_подбородок_sneezing_a.wav,fa2,подбородок,sneezing,590,168
fa2-01_4-156844-A-21_подбородок_sneezing_b.wav,fa2,подбородок,sneezing,590,134
fa2-01_4-156993-A-19_подбородок_thunderstorm_a.wav,fa2,подбородок,thunderstorm,590,138
fa2-01_4-156993-A-19_подбородок_thunderstorm_b.wav,fa2,подбородок,thunderstorm,590,213
fa2-01_4-157296-A-24_подбородок_coughing_a.wav,fa2,подбородок,coughing,590,128
fa2-01_4-157296-A-24_подбородок_coughing_b.wav,fa2,подбородок,coughing,590,11
fa2-01_4-157297-A-21_подбородок_sneezing_a.wav,fa2,подбородок,sneezing,590,166
fa2-01_4-157297-A-21_подбородок_sneezing_b.wav,fa2,подбородок,sneezing,590,103
fa2-01_4-157611-A-41_подбородок_chainsaw_a.wav,fa2,подбородок,chainsaw,590,326
fa2-01_4-157611-A-41_подбородок_chainsaw_b.wav,fa2,подбородок,chainsaw,590,173
fa2-01_4-157611-B-41_подбородок_chainsaw_a.wav,fa2,подбородок,chainsaw,590,199
fa2-01_4-157611-B-41_подбородок_chainsaw_b.wav,fa2,подбородок,chainsaw,590,286
fa2-01_4-158653-A-32_подбородок_keyboard-typing_a.wav,fa2,подбородок,keyboard-typing,590,213
fa2-01_4-158653-A-32_подбородок_keyboard-typing_b.wav,fa2,подбородок,keyboard-typing,590,62
fa2-01_4-159426-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,146
fa2-01_4-159426-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,266
fa2-01_4-159609-A-14_подбородок_chirping-birds_a.wav,fa2,подбородок,chirping-birds,590,244
fa2-01_4-159609-A-14_подбородок_chirping-birds_b.wav,fa2,подбородок,chirping-birds,590,339
fa2-01_4-159609-B-14_подбородок_chirping-birds_a.wav,fa2,подбородок,chirping-birds,590,223
fa2-01_4-159609-B-14_подбородок_chirping-birds_b.wav,fa2,подбородок,chirping-birds,590,39
fa2-01_4-160036-A-33_подбородок_door-wood-creaks_a.wav,fa2,подбородок,door-wood-creaks,590,23
fa2-01_4-160036-A-33_подбородок_door-wood-creaks_b.wav,fa2,подбородок,door-wood-creaks,590,45
fa2-01_4-160036-B-33_подбородок_door-wood-creaks_a.wav,fa2,подбородок,door-wood-creaks,590,160
fa2-01_4-160036-B-33_подбородок_door-wood-creaks_b.wav,fa2,подбородок,door-wood-creaks,590,101
fa2-01_4-160999-A-10_подбородок_rain_a.wav,fa2,подбородок,rain,590,47
fa2-01_4-160999-A-10_подбородок_rain_b.wav,fa2,подбородок,rain,590,352
fa2-01_4-161099-A-47_подбородок_airplane_a.wav,fa2,подбородок,airplane,590,106
fa2-01_4-161099-A-47_подбородок_airplane_b.wav,fa2,подбородок,airplane,590,54
fa2-01_4-161099-B-47_подбородок_airplane_a.wav,fa2,подбородок,airplane,590,138
fa2-01_4-161099-B-47_подбородок_airplane_b.wav,fa2,подбородок,airplane,590,264
fa2-01_4-161100-A-47_подбородок_airplane_a.wav,fa2,подбородок,airplane,590,24
fa2-01_4-161100-A-47_подбородок_airplane_b.wav,fa2,подбородок,airplane,590,268
fa2-01_4-161103-A-47_подбородок_airplane_a.wav,fa2,подбородок,airplane,590,88
fa2-01_4-161103-A-47_подбородок_airplane_b.wav,fa2,подбородок,airplane,590,2
fa2-01_4-161105-A-47_подбородок_airplane_a.wav,fa2,подбородок,airplane,590,138
fa2-01_4-161105-A-47_подбородок_airplane_b.wav,fa2,подбородок,airplane,590,52
fa2-01_4-161105-B-47_подбородок_airplane_a.wav,fa2,подбородок,airplane,590,329
fa2-01_4-161105-B-47_подбородок_airplane_b.wav,fa2,подбородок,airplane,590,48
fa2-01_4-161127-A-10_подбородок_rain_a.wav,fa2,подбородок,rain,590,234
fa2-01_4-161127-A-10_подбородок_rain_b.wav,fa2,подбородок,rain,590,329
fa2-01_4-161303-A-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,294
fa2-01_4-161303-A-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,63
fa2-01_4-161303-B-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,354
fa2-01_4-161303-B-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,341
fa2-01_4-161519-A-19_подбородок_thunderstorm_a.wav,fa2,подбородок,thunderstorm,590,291
fa2-01_4-161519-A-19_подбородок_thunderstorm_b.wav,fa2,подбородок,thunderstorm,590,233
fa2-01_4-161579-A-40_подбородок_helicopter_a.wav,fa2,подбородок,helicopter,590,308
fa2-01_4-161579-A-40_подбородок_helicopter_b.wav,fa2,подбородок,helicopter,590,248
fa2-01_4-161579-B-40_подбородок_helicopter_a.wav,fa2,подбородок,helicopter,590,152
fa2-01_4-161579-B-40_подбородок_helicopter_b.wav,fa2,подбородок,helicopter,590,46
fa2-01_4-163264-A-10_подбородок_rain_a.wav,fa2,подбородок,rain,590,315
fa2-01_4-163264-A-10_подбородок_rain_b.wav,fa2,подбородок,rain,590,101
fa2-01_4-163606-A-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,85
fa2-01_4-163606-A-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,127
fa2-01_4-163608-B-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,228
fa2-01_4-163608-B-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,257
fa2-01_4-163609-A-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,327
fa2-01_4-163609-A-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,257
fa2-01_4-163609-B-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,106
fa2-01_4-163609-B-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,252
fa2-01_4-163697-A-13_подбородок_crickets_a.wav,fa2,подбородок,crickets,590,281
fa2-01_4-163697-A-13_подбородок_crickets_b.wav,fa2,подбородок,crickets,590,139
fa2-01_4-164021-A-1_подбородок_rooster_a.wav,fa2,подбородок,rooster,590,296
fa2-01_4-164021-A-1_подбородок_rooster_b.wav,fa2,подбородок,rooster,590,201
fa2-01_4-164064-A-1_подбородок_rooster_a.wav,fa2,подбородок,rooster,590,254
fa2-01_4-164064-A-1_подбородок_rooster_b.wav,fa2,подбородок,rooster,590,66
fa2-01_4-164064-B-1_подбородок_rooster_a.wav,fa2,подбородок,rooster,590,219
fa2-01_4-164064-B-1_подбородок_rooster_b.wav,fa2,подбородок,rooster,590,22
fa2-01_4-164064-C-1_подбородок_rooster_a.wav,fa2,подбородок,rooster,590,283
