filename,category,duration (milliseconds)
3-171937-A-34_can-opening.wav,can-opening,4746
3-172179-A-31_mouse-click.wav,mouse-click,4992
3-172881-A-48_fireworks.wav,fireworks,4917
3-172922-A-48_fireworks.wav,fireworks,4990
3-174840-A-43_car-horn.wav,car-horn,5000
3-174866-A-29_drinking-sipping.wav,drinking-sipping,4988
3-177082-A-22_clapping.wav,clapping,5000
3-177083-A-22_clapping.wav,clapping,5000
3-178096-A-6_hen.wav,hen,5000
3-180147-A-30_door-wood-knock.wav,door-wood-knock,5000
3-180256-A-0_dog.wav,dog,4538
3-180977-A-0_dog.wav,dog,4963
3-181132-A-14_chirping-birds.wav,chirping-birds,4526
3-181278-A-22_clapping.wav,clapping,5000
3-182023-A-30_door-wood-knock.wav,door-wood-knock,4446
3-182025-A-30_door-wood-knock.wav,door-wood-knock,4755
3-182710-A-35_washing-machine.wav,washing-machine,5000
3-182710-B-35_washing-machine.wav,washing-machine,5000
3-185313-A-31_mouse-click.wav,mouse-click,4849
3-185456-A-29_drinking-sipping.wav,drinking-sipping,4837
3-187549-A-6_hen.wav,hen,5000
3-187549-B-6_hen.wav,hen,5000
3-187710-A-11_sea-waves.wav,sea-waves,5000
3-188390-A-6_hen.wav,hen,5000
3-188726-A-35_washing-machine.wav,washing-machine,5000
3-193767-A-47_airplane.wav,airplane,5000
3-197408-A-8_sheep.wav,sheep,5000
3-197408-B-8_sheep.wav,sheep,5000
3-197408-C-8_sheep.wav,sheep,5000
3-197435-A-22_clapping.wav,clapping,4537
3-197435-B-22_clapping.wav,clapping,4737
3-203371-A-39_glass-breaking.wav,glass-breaking,5000
3-203373-A-39_glass-breaking.wav,glass-breaking,4998
3-203374-A-39_glass-breaking.wav,glass-breaking,4999
3-203375-A-39_glass-breaking.wav,glass-breaking,4988
3-203377-A-39_glass-breaking.wav,glass-breaking,4992
3-20861-A-8_sheep.wav,sheep,5000
3-208820-A-49_hand-saw.wav,hand-saw,5000
3-216280-A-39_glass-breaking.wav,glass-breaking,4692
3-216281-A-39_glass-breaking.wav,glass-breaking,4319
3-216284-A-39_glass-breaking.wav,glass-breaking,4235
3-233151-A-2_pig.wav,pig,5000
3-243726-A-43_car-horn.wav,car-horn,4844
3-246513-A-16_wind.wav,wind,5000
3-246513-B-16_wind.wav,wind,5000
3-249913-A-25_footsteps.wav,footsteps,4991
3-251617-A-48_fireworks.wav,fireworks,4769
3-253081-A-2_pig.wav,pig,4998
3-253084-A-2_pig.wav,pig,4823
3-253084-B-2_pig.wav,pig,4983
3-253084-C-2_pig.wav,pig,5000
3-253084-D-2_pig.wav,pig,5000
3-253084-E-2_pig.wav,pig,5000
3-257858-A-2_pig.wav,pig,4765
3-259622-A-44_engine.wav,engine,5000
3-51376-A-42_siren.wav,siren,5000
3-51731-A-42_siren.wav,siren,5000
3-51731-B-42_siren.wav,siren,5000
3-51909-A-42_siren.wav,siren,5000
3-51909-B-42_siren.wav,siren,5000
3-58772-A-42_siren.wav,siren,5000
3-62878-A-42_siren.wav,siren,5000
3-62878-B-42_siren.wav,siren,5000
3-65748-A-12_crackling-fire.wav,crackling-fire,4977
3-68630-A-40_helicopter.wav,helicopter,4998
3-68630-B-40_helicopter.wav,helicopter,5000
3-68630-C-40_helicopter.wav,helicopter,5000
3-70962-A-4_frog.wav,frog,4883
3-70962-B-4_frog.wav,frog,4912
3-70962-C-4_frog.wav,frog,5000
3-71964-A-4_frog.wav,frog,4633
3-71964-B-4_frog.wav,frog,4876
3-71964-C-4_frog.wav,frog,4779
3-83527-A-4_frog.wav,frog,4615
3-87936-A-46_church-bells.wav,church-bells,5000
3-87936-B-46_church-bells.wav,church-bells,5000
3-92637-A-18_toilet-flush.wav,toilet-flush,4661
3-93010-A-18_toilet-flush.wav,toilet-flush,4996
3-94342-A-25_footsteps.wav,footsteps,5000
3-94343-A-25_footsteps.wav,footsteps,5000
3-94344-A-25_footsteps.wav,footsteps,5000
3-94355-A-33_door-wood-creaks.wav,door-wood-creaks,4719
3-95694-A-5_cat.wav,cat,3720
3-95695-A-5_cat.wav,cat,4566
3-95695-B-5_cat.wav,cat,4730
3-95697-A-5_cat.wav,cat,4925
3-95698-A-5_cat.wav,cat,4951
3-96606-A-49_hand-saw.wav,hand-saw,5000
3-96606-B-49_hand-saw.wav,hand-saw,5000
3-97909-A-49_hand-saw.wav,hand-saw,5000
3-97909-B-49_hand-saw.wav,hand-saw,5000
3-98193-A-46_church-bells.wav,church-bells,5000
3-98771-A-18_toilet-flush.wav,toilet-flush,4997
3-98869-A-46_church-bells.wav,church-bells,5000
4-102844-A-49_hand-saw.wav,hand-saw,5000
4-102844-B-49_hand-saw.wav,hand-saw,5000
4-102844-C-49_hand-saw.wav,hand-saw,5000
4-102871-A-42_siren.wav,siren,5000
4-107117-A-33_door-wood-creaks.wav,door-wood-creaks,4986
4-107120-A-33_door-wood-creaks.wav,door-wood-creaks,4971
4-107122-A-33_door-wood-creaks.wav,door-wood-creaks,4955
4-108352-A-33_door-wood-creaks.wav,door-wood-creaks,4968
4-111671-A-42_siren.wav,siren,5000
4-111671-B-42_siren.wav,siren,5000
4-117627-A-25_footsteps.wav,footsteps,4993
4-117630-A-25_footsteps.wav,footsteps,5000
4-119647-A-48_fireworks.wav,fireworks,4339
4-119647-B-48_fireworks.wav,fireworks,4921
4-119647-C-48_fireworks.wav,fireworks,3242
4-119647-D-48_fireworks.wav,fireworks,4993
4-119648-A-48_fireworks.wav,fireworks,5000
4-119648-B-48_fireworks.wav,fireworks,5000
4-119648-C-48_fireworks.wav,fireworks,4987
4-119648-D-48_fireworks.wav,fireworks,4803
4-119720-A-18_toilet-flush.wav,toilet-flush,4591
4-120160-A-5_cat.wav,cat,5000
4-121532-A-42_siren.wav,siren,4999
4-123680-A-18_toilet-flush.wav,toilet-flush,4862
4-125070-A-19_thunderstorm.wav,thunderstorm,4712
4-125071-A-19_thunderstorm.wav,thunderstorm,3778
4-125072-A-19_thunderstorm.wav,thunderstorm,4259
4-125072-B-19_thunderstorm.wav,thunderstorm,4499
4-125825-A-46_church-bells.wav,church-bells,5000
4-125825-B-46_church-bells.wav,church-bells,5000
4-125929-A-40_helicopter.wav,helicopter,5000
4-126046-A-18_toilet-flush.wav,toilet-flush,4531
4-126532-A-18_toilet-flush.wav,toilet-flush,5000
4-128659-A-33_door-wood-creaks.wav,door-wood-creaks,4925
4-130584-A-4_frog.wav,frog,5000
4-130891-A-7_insects.wav,insects,4806
4-132383-A-2_pig.wav,pig,4996
4-132383-B-2_pig.wav,pig,5000
4-132803-A-26_laughing.wav,laughing,5000
4-132810-A-26_laughing.wav,laughing,5000
4-132816-A-26_laughing.wav,laughing,5000
4-132839-A-33_door-wood-creaks.wav,door-wood-creaks,5000
4-133047-A-5_cat.wav,cat,4991
4-133047-B-5_cat.wav,cat,5000
4-133047-C-5_cat.wav,cat,4989
4-133674-A-26_laughing.wav,laughing,5000
4-133895-A-7_insects.wav,insects,5000
4-135439-A-18_toilet-flush.wav,toilet-flush,4672
4-136381-A-9_crow.wav,crow,5000
4-138344-A-9_crow.wav,crow,4985
4-140034-A-46_church-bells.wav,church-bells,4917
4-141365-A-18_toilet-flush.wav,toilet-flush,4939
4-143118-A-7_insects.wav,insects,4999
4-143118-B-7_insects.wav,insects,5000
4-144083-A-16_wind.wav,wind,5000
4-144083-B-16_wind.wav,wind,5000
4-144083-C-16_wind.wav,wind,5000
4-144085-A-16_wind.wav,wind,5000
4-144468-A-27_brushing-teeth.wav,brushing-teeth,5000
4-144468-B-27_brushing-teeth.wav,brushing-teeth,5000
4-145006-A-18_toilet-flush.wav,toilet-flush,4996
4-145081-A-9_crow.wav,crow,5000
4-146200-A-36_vacuum-cleaner.wav,vacuum-cleaner,5000
4-147240-A-2_pig.wav,pig,4993
4-147240-B-2_pig.wav,pig,5000
4-147657-A-46_church-bells.wav,church-bells,5000
4-147658-A-46_church-bells.wav,church-bells,5000
4-149294-A-41_chainsaw.wav,chainsaw,5000
4-149294-B-41_chainsaw.wav,chainsaw,5000
4-149940-A-5_cat.wav,cat,5000
4-149940-B-5_cat.wav,cat,5000
4-150364-A-46_church-bells.wav,church-bells,5000
4-150364-B-46_church-bells.wav,church-bells,5000
4-151242-A-37_clock-alarm.wav,clock-alarm,4683
4-152958-A-18_toilet-flush.wav,toilet-flush,4773
4-152995-A-24_coughing.wav,coughing,5000
4-154405-A-27_brushing-teeth.wav,brushing-teeth,5000
4-154405-B-27_brushing-teeth.wav,brushing-teeth,4980
4-154443-A-24_coughing.wav,coughing,4976
4-154793-A-4_frog.wav,frog,5000
4-155650-A-24_coughing.wav,coughing,4794
4-155650-B-24_coughing.wav,coughing,5000
4-155670-A-26_laughing.wav,laughing,5000
4-156227-A-9_crow.wav,crow,4777
4-156827-A-46_church-bells.wav,church-bells,5000
4-156843-A-21_sneezing.wav,sneezing,4631
4-156844-A-21_sneezing.wav,sneezing,4884
4-156993-A-19_thunderstorm.wav,thunderstorm,4560
4-157296-A-24_coughing.wav,coughing,5000
4-157297-A-21_sneezing.wav,sneezing,4117
4-157611-A-41_chainsaw.wav,chainsaw,4996
4-157611-B-41_chainsaw.wav,chainsaw,5000
4-158653-A-32_keyboard-typing.wav,keyboard-typing,4837
4-159426-A-9_crow.wav,crow,5000
4-159609-A-14_chirping-birds.wav,chirping-birds,4991
4-159609-B-14_chirping-birds.wav,chirping-birds,4986
4-160036-A-33_door-wood-creaks.wav,door-wood-creaks,5000
4-160036-B-33_door-wood-creaks.wav,door-wood-creaks,5000
4-160999-A-10_rain.wav,rain,4955
4-161099-A-47_airplane.wav,airplane,5000
4-161099-B-47_airplane.wav,airplane,5000
4-161100-A-47_airplane.wav,airplane,5000
4-161103-A-47_airplane.wav,airplane,5000
4-161105-A-47_airplane.wav,airplane,4999
4-161105-B-47_airplane.wav,airplane,5000
4-161127-A-10_rain.wav,rain,5000
4-161303-A-5_cat.wav,cat,4903
4-161303-B-5_cat.wav,cat,4892
4-161519-A-19_thunderstorm.wav,thunderstorm,5000
4-161579-A-40_helicopter.wav,helicopter,1815
4-161579-B-40_helicopter.wav,helicopter,5000
4-163264-A-10_rain.wav,rain,5000
4-163606-A-16_wind.wav,wind,5000
4-163608-B-16_wind.wav,wind,5000
4-163609-A-16_wind.wav,wind,5000
4-163609-B-16_wind.wav,wind,5000
4-163697-A-13_crickets.wav,crickets,4953
4-164021-A-1_rooster.wav,rooster,3510
4-164064-A-1_rooster.wav,rooster,4752
4-164064-B-1_rooster.wav,rooster,4811
4-164064-C-1_rooster.wav,rooster,4336
4-164206-A-10_rain.wav,rain,5000
4-164243-A-26_laughing.wav,laughing,4999
4-164661-A-12_crackling-fire.wav,crackling-fire,5000
4-164661-B-12_crackling-fire.wav,crackling-fire,5000
4-164859-A-1_rooster.wav,rooster,4610
4-165606-A-45_train.wav,train,5000
4-165791-A-45_train.wav,train,5000
4-165791-B-45_train.wav,train,5000
4-165813-A-19_thunderstorm.wav,thunderstorm,4919
4-165813-B-19_thunderstorm.wav,thunderstorm,5000
4-165823-A-41_chainsaw.wav,chainsaw,5000
4-165823-B-41_chainsaw.wav,chainsaw,4999
4-165845-A-45_train.wav,train,5000
4-165845-B-45_train.wav,train,5000
4-165933-A-45_train.wav,train,5000
4-166661-A-10_rain.wav,rain,5000
4-167063-A-11_sea-waves.wav,sea-waves,5000
4-167063-B-11_sea-waves.wav,sea-waves,5000
4-167063-C-11_sea-waves.wav,sea-waves,5000
4-167077-A-20_crying-baby.wav,crying-baby,4982
4-167077-B-20_crying-baby.wav,crying-baby,4943
4-167077-C-20_crying-baby.wav,crying-baby,5000
4-167155-A-32_keyboard-typing.wav,keyboard-typing,4972
4-167571-A-26_laughing.wav,laughing,5000
4-167642-A-21_sneezing.wav,sneezing,4992
4-168155-A-15_water-drops.wav,water-drops,4879
4-168446-A-45_train.wav,train,5000
4-168868-A-17_pouring-water.wav,pouring-water,4999
4-169127-A-41_chainsaw.wav,chainsaw,5000
4-169127-B-41_chainsaw.wav,chainsaw,5000
4-169508-A-37_clock-alarm.wav,clock-alarm,5000
4-169726-A-24_coughing.wav,coughing,4998
4-170078-A-1_rooster.wav,rooster,4948
4-170247-A-12_crackling-fire.wav,crackling-fire,5000
4-170247-B-12_crackling-fire.wav,crackling-fire,5000
4-171207-A-12_crackling-fire.wav,crackling-fire,5000
4-171396-A-24_coughing.wav,coughing,5000
4-171519-A-21_sneezing.wav,sneezing,4864
4-171652-A-44_engine.wav,engine,5000
4-171706-A-23_breathing.wav,breathing,5000
4-171823-A-13_crickets.wav,crickets,5000
4-172143-A-13_crickets.wav,crickets,4964
4-172180-A-32_keyboard-typing.wav,keyboard-typing,5000
4-172366-A-37_clock-alarm.wav,clock-alarm,5000
4-172377-A-17_pouring-water.wav,pouring-water,4850
4-172500-A-27_brushing-teeth.wav,brushing-teeth,4989
4-172500-B-27_brushing-teeth.wav,brushing-teeth,4997
4-172500-C-27_brushing-teeth.wav,brushing-teeth,5000
4-172500-D-27_brushing-teeth.wav,brushing-teeth,4996
4-172732-A-36_vacuum-cleaner.wav,vacuum-cleaner,5000
4-172733-A-36_vacuum-cleaner.wav,vacuum-cleaner,5000
4-172734-A-36_vacuum-cleaner.wav,vacuum-cleaner,5000
4-172736-A-36_vacuum-cleaner.wav,vacuum-cleaner,5000
4-172736-B-36_vacuum-cleaner.wav,vacuum-cleaner,5000
4-172742-A-32_keyboard-typing.wav,keyboard-typing,4995
4-173865-A-9_crow.wav,crow,4999
4-173865-B-9_crow.wav,crow,5000
4-174797-A-15_water-drops.wav,water-drops,4127
4-174860-A-3_cow.wav,cow,5000
4-174860-B-3_cow.wav,cow,5000
4-175000-A-40_helicopter.wav,helicopter,5000
4-175000-B-40_helicopter.wav,helicopter,5000
4-175000-C-40_helicopter.wav,helicopter,5000
4-175025-A-34_can-opening.wav,can-opening,4711
4-175845-A-43_car-horn.wav,car-horn,5000
4-175846-A-43_car-horn.wav,car-horn,4943
4-175855-A-43_car-horn.wav,car-horn,4970
4-175856-A-43_car-horn.wav,car-horn,5000
4-175945-A-38_clock-tick.wav,clock-tick,4829
4-176631-A-43_car-horn.wav,car-horn,5000
4-176638-A-43_car-horn.wav,car-horn,4998
4-176914-A-23_breathing.wav,breathing,4987
4-177243-A-32_keyboard-typing.wav,keyboard-typing,4473
4-177250-A-10_rain.wav,rain,5000
4-177835-A-24_coughing.wav,coughing,4909
4-178402-A-43_car-horn.wav,car-horn,4898
4-178881-A-45_train.wav,train,5000
4-179836-A-34_can-opening.wav,can-opening,4844
4-179984-A-38_clock-tick.wav,clock-tick,4111
4-180337-A-28_snoring.wav,snoring,5000
4-180380-A-10_rain.wav,rain,5000
4-180453-A-17_pouring-water.wav,pouring-water,4966
4-181035-A-38_clock-tick.wav,clock-tick,4888
4-181286-A-10_rain.wav,rain,5000
4-181362-A-13_crickets.wav,crickets,5000
4-181563-A-12_crackling-fire.wav,crackling-fire,5000
4-181599-A-26_laughing.wav,laughing,5000
4-181628-A-17_pouring-water.wav,pouring-water,5000
4-181707-A-32_keyboard-typing.wav,keyboard-typing,4983
4-181708-A-32_keyboard-typing.wav,keyboard-typing,4993
4-181865-A-38_clock-tick.wav,clock-tick,4955
4-181955-A-3_cow.wav,cow,5000
4-181955-B-3_cow.wav,cow,4999
4-181955-C-3_cow.wav,cow,5000
4-181999-A-36_vacuum-cleaner.wav,vacuum-cleaner,5000
4-182034-A-30_door-wood-knock.wav,door-wood-knock,4324
4-182039-A-30_door-wood-knock.wav,door-wood-knock,4950
4-182041-A-30_door-wood-knock.wav,door-wood-knock,4917
4-182314-A-7_insects.wav,insects,5000
4-182314-B-7_insects.wav,insects,5000
4-182368-A-12_crackling-fire.wav,crackling-fire,4897
4-182369-A-12_crackling-fire.wav,crackling-fire,4998
4-182395-A-0_dog.wav,dog,4291
4-182613-A-11_sea-waves.wav,sea-waves,5000
4-182613-B-11_sea-waves.wav,sea-waves,5000
4-182795-A-14_chirping-birds.wav,chirping-birds,4967
4-182839-A-17_pouring-water.wav,pouring-water,4998
4-183487-A-1_rooster.wav,rooster,4271
4-183882-A-28_snoring.wav,snoring,4994
4-183882-B-28_snoring.wav,snoring,4997
4-183992-A-0_dog.wav,dog,4318
4-184235-A-28_snoring.wav,snoring,3342
4-184237-A-28_snoring.wav,snoring,4995
4-184434-A-21_sneezing.wav,sneezing,986
4-184575-A-0_dog.wav,dog,4729
4-185415-A-21_sneezing.wav,sneezing,4797
4-185575-A-20_crying-baby.wav,crying-baby,4921
4-185575-B-20_crying-baby.wav,crying-baby,5000
4-185575-C-20_crying-baby.wav,crying-baby,4986
4-185613-A-32_keyboard-typing.wav,keyboard-typing,4953
4-185619-A-21_sneezing.wav,sneezing,3911
4-186518-A-30_door-wood-knock.wav,door-wood-knock,4500
4-186693-A-17_pouring-water.wav,pouring-water,4973
4-186935-A-44_engine.wav,engine,5000
4-186936-A-44_engine.wav,engine,5000
4-186938-A-44_engine.wav,engine,5000
4-186940-A-44_engine.wav,engine,5000
4-186962-A-44_engine.wav,engine,5000
4-187284-A-30_door-wood-knock.wav,door-wood-knock,4246
4-187384-A-34_can-opening.wav,can-opening,4996
4-187504-A-17_pouring-water.wav,pouring-water,4313
4-187504-B-17_pouring-water.wav,pouring-water,5000
4-187769-A-14_chirping-birds.wav,chirping-birds,5000
4-187769-B-14_chirping-birds.wav,chirping-birds,5000
4-188003-A-34_can-opening.wav,can-opening,4433
4-188033-A-38_clock-tick.wav,clock-tick,4842
4-188191-A-29_drinking-sipping.wav,drinking-sipping,4764
4-188191-B-29_drinking-sipping.wav,drinking-sipping,5000
4-188191-C-29_drinking-sipping.wav,drinking-sipping,4985
4-188287-A-9_crow.wav,crow,4954
4-188293-A-15_water-drops.wav,water-drops,4712
4-188293-B-15_water-drops.wav,water-drops,4211
4-188595-A-29_drinking-sipping.wav,drinking-sipping,4968
4-188703-A-8_sheep.wav,sheep,5000
4-188703-B-8_sheep.wav,sheep,5000
4-188703-C-8_sheep.wav,sheep,4999
4-188703-D-8_sheep.wav,sheep,4996
4-188878-A-30_door-wood-knock.wav,door-wood-knock,4706
4-189332-A-37_clock-alarm.wav,clock-alarm,5000
4-189828-A-22_clapping.wav,clapping,5000
4-189830-A-22_clapping.wav,clapping,5000
4-189832-A-22_clapping.wav,clapping,5000
4-189832-B-22_clapping.wav,clapping,5000
4-189833-A-22_clapping.wav,clapping,5000
4-189836-A-22_clapping.wav,clapping,5000
4-189838-A-22_clapping.wav,clapping,5000
4-191015-A-43_car-horn.wav,car-horn,5000
4-191246-A-7_insects.wav,insects,4995
4-191246-B-7_insects.wav,insects,5000
4-191297-A-28_snoring.wav,snoring,5000
4-191327-A-38_clock-tick.wav,clock-tick,4620
4-191687-A-0_dog.wav,dog,4727
4-192068-A-31_mouse-click.wav,mouse-click,4845
4-192236-A-0_dog.wav,dog,4367
4-193480-A-40_helicopter.wav,helicopter,5000
4-193480-B-40_helicopter.wav,helicopter,5000
4-194246-A-13_crickets.wav,crickets,4996
4-194680-A-36_vacuum-cleaner.wav,vacuum-cleaner,5000
4-194711-A-38_clock-tick.wav,clock-tick,4881
4-194754-A-0_dog.wav,dog,4656
4-194808-A-29_drinking-sipping.wav,drinking-sipping,4999
4-194979-A-25_footsteps.wav,footsteps,5000
4-194981-A-25_footsteps.wav,footsteps,4994
4-195305-A-31_mouse-click.wav,mouse-click,4634
4-195451-A-44_engine.wav,engine,5000
4-195497-A-11_sea-waves.wav,sea-waves,5000
4-195497-B-11_sea-waves.wav,sea-waves,4993
4-195707-A-13_crickets.wav,crickets,5000
4-195805-A-13_crickets.wav,crickets,5000
4-196671-A-8_sheep.wav,sheep,4960
4-196671-B-8_sheep.wav,sheep,5000
4-196672-A-8_sheep.wav,sheep,5000
4-197103-A-6_hen.wav,hen,5000
4-197454-A-28_snoring.wav,snoring,5000
4-197454-B-28_snoring.wav,snoring,3210
4-197871-A-15_water-drops.wav,water-drops,4616
4-198025-A-23_breathing.wav,breathing,4987
4-198360-A-49_hand-saw.wav,hand-saw,5000
4-198360-B-49_hand-saw.wav,hand-saw,5000
4-198360-C-49_hand-saw.wav,hand-saw,5000
4-198841-A-37_clock-alarm.wav,clock-alarm,5000
4-198962-A-25_footsteps.wav,footsteps,4744
4-198962-B-25_footsteps.wav,footsteps,4983
4-198965-A-38_clock-tick.wav,clock-tick,4964
4-199261-A-0_dog.wav,dog,4923
4-200330-A-6_hen.wav,hen,5000
4-200330-B-6_hen.wav,hen,4951
4-201300-A-31_mouse-click.wav,mouse-click,4582
4-201800-A-31_mouse-click.wav,mouse-click,4982
4-201988-A-44_engine.wav,engine,4999
4-202298-A-31_mouse-click.wav,mouse-click,4908
4-202749-A-13_crickets.wav,crickets,3923
4-204115-A-39_glass-breaking.wav,glass-breaking,4935
4-204119-A-39_glass-breaking.wav,glass-breaking,4983
4-204121-A-39_glass-breaking.wav,glass-breaking,4970
4-204123-A-39_glass-breaking.wav,glass-breaking,4986
4-204202-A-29_drinking-sipping.wav,drinking-sipping,4829
4-204612-A-31_mouse-click.wav,mouse-click,4712
4-204618-A-11_sea-waves.wav,sea-waves,5000
4-204683-A-31_mouse-click.wav,mouse-click,4484
4-204684-A-37_clock-alarm.wav,clock-alarm,5000
4-204777-A-39_glass-breaking.wav,glass-breaking,5000
4-204777-B-39_glass-breaking.wav,glass-breaking,5000
4-204777-C-39_glass-breaking.wav,glass-breaking,5000
4-204830-A-6_hen.wav,hen,4874
4-205526-A-23_breathing.wav,breathing,4987
4-205526-B-23_breathing.wav,breathing,4997
4-205738-A-22_clapping.wav,clapping,5000
4-207116-A-23_breathing.wav,breathing,4879
4-207124-A-0_dog.wav,dog,4933
4-208021-A-1_rooster.wav,rooster,4968
4-209536-A-37_clock-alarm.wav,clock-alarm,5000
4-209698-A-37_clock-alarm.wav,clock-alarm,5000
4-210000-A-23_breathing.wav,breathing,4101
4-210000-B-23_breathing.wav,breathing,4929
4-210309-A-31_mouse-click.wav,mouse-click,4949
4-210593-A-29_drinking-sipping.wav,drinking-sipping,4430
4-211502-A-30_door-wood-knock.wav,door-wood-knock,5000
4-212604-A-15_water-drops.wav,water-drops,5000
4-212604-B-15_water-drops.wav,water-drops,4962
4-212604-C-15_water-drops.wav,water-drops,4816
4-212698-A-39_glass-breaking.wav,glass-breaking,4492
4-212728-A-34_can-opening.wav,can-opening,4929
4-213193-A-29_drinking-sipping.wav,drinking-sipping,4182
4-213915-A-3_cow.wav,cow,5000
4-213915-B-3_cow.wav,cow,5000
4-213915-C-3_cow.wav,cow,5000
4-215635-A-34_can-opening.wav,can-opening,4827
4-216211-A-14_chirping-birds.wav,chirping-birds,5000
4-216349-A-34_can-opening.wav,can-opening,3898
4-218199-A-35_washing-machine.wav,washing-machine,5000
4-218199-B-35_washing-machine.wav,washing-machine,5000
4-218199-C-35_washing-machine.wav,washing-machine,5000
4-218199-D-35_washing-machine.wav,washing-machine,5000
4-218199-E-35_washing-machine.wav,washing-machine,4998
4-218199-F-35_washing-machine.wav,washing-machine,5000
4-218199-G-35_washing-machine.wav,washing-machine,5000
4-218199-H-35_washing-machine.wav,washing-machine,5000
4-218304-A-25_footsteps.wav,footsteps,4999
4-218304-B-25_footsteps.wav,footsteps,4995
4-223125-A-14_chirping-birds.wav,chirping-birds,5000
4-223127-A-14_chirping-birds.wav,chirping-birds,4940
4-232495-A-6_hen.wav,hen,5000
4-234644-A-2_pig.wav,pig,4998
4-234879-A-6_hen.wav,hen,4952
4-244318-A-6_hen.wav,hen,4930
4-250864-A-8_sheep.wav,sheep,5000
4-250869-A-2_pig.wav,pig,5000
4-250869-B-2_pig.wav,pig,5000
4-250869-C-2_pig.wav,pig,5000
4-251645-A-49_hand-saw.wav,hand-saw,5000
4-251645-B-49_hand-saw.wav,hand-saw,4997
4-251959-A-47_airplane.wav,airplane,5000
4-253649-A-6_hen.wav,hen,5000
4-255371-A-47_airplane.wav,airplane,5000
4-261068-A-30_door-wood-knock.wav,door-wood-knock,4160
4-264453-A-34_can-opening.wav,can-opening,4975
4-59579-A-20_crying-baby.wav,crying-baby,4698
4-59579-B-20_crying-baby.wav,crying-baby,4970
4-67358-A-42_siren.wav,siren,5000
4-80761-A-42_siren.wav,siren,5000
4-90014-A-42_siren.wav,siren,5000
4-90014-B-42_siren.wav,siren,5000
4-99193-A-4_frog.wav,frog,4986
4-99193-B-4_frog.wav,frog,5000
4-99644-A-4_frog.wav,frog,4964
4-99644-B-4_frog.wav,frog,5000
4-99644-C-4_frog.wav,frog,4996
4-99644-D-4_frog.wav,frog,4998
5-103415-A-2_pig.wav,pig,5000
5-103416-A-2_pig.wav,pig,5000
5-103418-A-2_pig.wav,pig,5000
5-103420-A-2_pig.wav,pig,5000
5-103421-A-2_pig.wav,pig,5000
5-103422-A-2_pig.wav,pig,5000
5-117118-A-42_siren.wav,siren,5000
5-117120-A-42_siren.wav,siren,4911
5-117122-A-42_siren.wav,siren,4880
5-117250-A-2_pig.wav,pig,5000
5-117773-A-16_wind.wav,wind,5000
5-127990-A-2_pig.wav,pig,5000
5-133989-A-42_siren.wav,siren,5000
5-133989-B-42_siren.wav,siren,5000
5-141683-A-35_washing-machine.wav,washing-machine,5000
5-147297-A-27_brushing-teeth.wav,brushing-teeth,4515
5-150409-A-42_siren.wav,siren,5000
5-151085-A-20_crying-baby.wav,crying-baby,5000
5-156026-A-4_frog.wav,frog,4987
5-156026-B-4_frog.wav,frog,4567
5-156026-C-4_frog.wav,frog,4614
5-156026-D-4_frog.wav,frog,4790
5-156698-A-18_toilet-flush.wav,toilet-flush,4893
5-156999-A-19_thunderstorm.wav,thunderstorm,5000
5-156999-B-19_thunderstorm.wav,thunderstorm,4997
5-156999-C-19_thunderstorm.wav,thunderstorm,5000
5-156999-D-19_thunderstorm.wav,thunderstorm,5000
5-156999-E-19_thunderstorm.wav,thunderstorm,5000
5-157204-A-16_wind.wav,wind,5000
5-157204-B-16_wind.wav,wind,5000
5-160551-A-42_siren.wav,siren,5000
5-160614-A-48_fireworks.wav,fireworks,4975
5-160614-B-48_fireworks.wav,fireworks,5000
5-160614-C-48_fireworks.wav,fireworks,4882
5-160614-D-48_fireworks.wav,fireworks,5000
5-160614-E-48_fireworks.wav,fireworks,4989
5-160614-F-48_fireworks.wav,fireworks,4997
5-160614-G-48_fireworks.wav,fireworks,5000
5-160614-H-48_fireworks.wav,fireworks,4999
5-161270-A-33_door-wood-creaks.wav,door-wood-creaks,5000
5-161270-B-33_door-wood-creaks.wav,door-wood-creaks,5000
5-169983-A-5_cat.wav,cat,4995
5-170338-A-41_chainsaw.wav,chainsaw,5000
5-170338-B-41_chainsaw.wav,chainsaw,5000
5-171118-A-26_laughing.wav,laughing,4999
5-171653-A-41_chainsaw.wav,chainsaw,4699
5-172299-A-5_cat.wav,cat,5000
5-172639-A-5_cat.wav,cat,5000
5-173568-A-33_door-wood-creaks.wav,door-wood-creaks,4997
5-177034-A-18_toilet-flush.wav,toilet-flush,3651
5-177614-A-5_cat.wav,cat,5000
5-177779-A-33_door-wood-creaks.wav,door-wood-creaks,4922
5-177957-A-40_helicopter.wav,helicopter,4996
5-177957-B-40_helicopter.wav,helicopter,5000
5-177957-C-40_helicopter.wav,helicopter,5000
5-177957-D-40_helicopter.wav,helicopter,5000
5-177957-E-40_helicopter.wav,helicopter,5000
5-178997-A-24_coughing.wav,coughing,4987
5-179294-A-46_church-bells.wav,church-bells,5000
5-179496-A-16_wind.wav,wind,5000
5-179496-B-16_wind.wav,wind,5000
5-179860-A-43_car-horn.wav,car-horn,5000
5-179863-A-43_car-horn.wav,car-horn,4983
5-179865-A-43_car-horn.wav,car-horn,5000
5-179866-A-43_car-horn.wav,car-horn,4994
5-179868-A-43_car-horn.wav,car-horn,5000
